teacher_id,course_id,section_type,room_id,day_of_week,start_time,end_time,academic_session
2020106203,CE150,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2005105164,CE161,A,CHE102,Monday,14:00:00,15:00:00,2025-26
2005105164,CE161,A,CHE102,Tuesday,14:00:00,15:00:00,2025-26
2005105164,CE161,A,CHE102,Wednesday,14:00:00,15:00:00,2025-26
2022101288,CE162,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2015103631,CE163,A,CHE102,Sunday,15:00:00,16:00:00,2025-26
2015103631,CE163,A,CHE102,Monday,15:00:00,16:00:00,2025-26
2015103631,CE163,A,CHE102,Tuesday,15:00:00,16:00:00,2025-26
2022101288,CE164,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2011036719,BME101,A,CHE102,Saturday,08:00:00,09:00:00,2025-26
2011036719,BME101,A,CHE103,Sunday,08:00:00,09:00:00,2025-26
2011036719,BME101,A,CHE104,Monday,08:00:00,09:00:00,2025-26
2023033311,BME102,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2004038296,BME103,A,CHE105,Wednesday,08:00:00,09:00:00,2025-26
2004038296,BME103,A,CHE105,Saturday,09:00:00,10:00:00,2025-26
2004038296,BME103,A,CHE105,Sunday,09:00:00,10:00:00,2025-26
2014034693,BME104,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2021038316,BME105,A,CHE105,Tuesday,09:00:00,10:00:00,2025-26
2021038316,BME105,A,CHE105,Wednesday,09:00:00,10:00:00,2025-26
2021038316,BME105,A,CHE105,Saturday,10:00:00,11:00:00,2025-26
2020038105,BME106,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2020038105,BME107,A,CHE105,Monday,10:00:00,11:00:00,2025-26
2020038105,BME107,A,CHE105,Tuesday,10:00:00,11:00:00,2025-26
2020038105,BME107,A,CHE105,Wednesday,10:00:00,11:00:00,2025-26
2021038316,BME108,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2023033249,BME109,A,CHE105,Sunday,11:00:00,12:00:00,2025-26
2023033249,BME109,A,CHE105,Monday,11:00:00,12:00:00,2025-26
2023033249,BME109,A,CHE105,Tuesday,11:00:00,12:00:00,2025-26
2010037512,BME100,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2010037512,BME111,A,CHE105,Saturday,12:00:00,13:00:00,2025-26
2010037512,BME111,A,CHE105,Sunday,12:00:00,13:00:00,2025-26
2010037512,BME111,A,CHE105,Monday,12:00:00,13:00:00,2025-26
2023033311,BME112,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2007034499,BME113,A,CHE105,Wednesday,12:00:00,13:00:00,2025-26
2007034499,BME113,A,CHE105,Saturday,13:00:00,14:00:00,2025-26
2007034499,BME113,A,CHE105,Sunday,13:00:00,14:00:00,2025-26
2013034870,BME114,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2010037512,BME115,A,CHE105,Tuesday,13:00:00,14:00:00,2025-26
2010037512,BME115,A,CHE105,Wednesday,13:00:00,14:00:00,2025-26
2010037512,BME115,A,CHE105,Saturday,14:00:00,15:00:00,2025-26
2007032155,BME116,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2021031314,BME117,A,CHE105,Monday,14:00:00,15:00:00,2025-26
2021031314,BME117,A,CHE105,Tuesday,14:00:00,15:00:00,2025-26
2021031314,BME117,A,CHE105,Wednesday,14:00:00,15:00:00,2025-26
2021037527,BME118,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2013034870,BME119,A,CHE105,Sunday,15:00:00,16:00:00,2025-26
2013034870,BME119,A,CHE105,Monday,15:00:00,16:00:00,2025-26
2013034870,BME119,A,CHE105,Tuesday,15:00:00,16:00:00,2025-26
2010037512,BME110,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2007034499,BME121,A,CHE105,Saturday,08:00:00,09:00:00,2025-26
2007034499,BME121,A,ARCHI101,Sunday,08:00:00,09:00:00,2025-26
2007034499,BME121,A,ARCHI102,Monday,08:00:00,09:00:00,2025-26
2021031314,BME122,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2010037512,BME123,A,ARCHI103,Wednesday,08:00:00,09:00:00,2025-26
2010037512,BME123,A,ARCHI103,Saturday,09:00:00,10:00:00,2025-26
2010037512,BME123,A,ARCHI103,Sunday,09:00:00,10:00:00,2025-26
2021036763,BME124,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2011036719,BME125,A,ARCHI103,Tuesday,09:00:00,10:00:00,2025-26
2011036719,BME125,A,ARCHI103,Wednesday,09:00:00,10:00:00,2025-26
2011036719,BME125,A,ARCHI103,Saturday,10:00:00,11:00:00,2025-26
2021037527,BME126,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2021031314,BME127,A,ARCHI103,Monday,10:00:00,11:00:00,2025-26
2021031314,BME127,A,ARCHI103,Tuesday,10:00:00,11:00:00,2025-26
2021031314,BME127,A,ARCHI103,Wednesday,10:00:00,11:00:00,2025-26
2020038105,BME128,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2020038105,BME129,A,ARCHI103,Sunday,11:00:00,12:00:00,2025-26
2020038105,BME129,A,ARCHI103,Monday,11:00:00,12:00:00,2025-26
2020038105,BME129,A,ARCHI103,Tuesday,11:00:00,12:00:00,2025-26
2020033297,BME120,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2023033249,BME131,A,ARCHI103,Saturday,12:00:00,13:00:00,2025-26
2023033249,BME131,A,ARCHI103,Sunday,12:00:00,13:00:00,2025-26
2023033249,BME131,A,ARCHI103,Monday,12:00:00,13:00:00,2025-26
2021031314,BME132,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2021038316,BME133,A,ARCHI103,Wednesday,12:00:00,13:00:00,2025-26
2021038316,BME133,A,ARCHI103,Saturday,13:00:00,14:00:00,2025-26
2021038316,BME133,A,ARCHI103,Sunday,13:00:00,14:00:00,2025-26
2023033249,BME134,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2013034870,BME135,A,ARCHI103,Tuesday,13:00:00,14:00:00,2025-26
2013034870,BME135,A,ARCHI103,Wednesday,13:00:00,14:00:00,2025-26
2013034870,BME135,A,ARCHI103,Saturday,14:00:00,15:00:00,2025-26
2014034693,BME136,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2025034390,BME137,A,ARCHI103,Monday,14:00:00,15:00:00,2025-26
2025034390,BME137,A,ARCHI103,Tuesday,14:00:00,15:00:00,2025-26
2025034390,BME137,A,ARCHI103,Wednesday,14:00:00,15:00:00,2025-26
2007034499,BME138,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2020033297,BME139,A,ARCHI103,Sunday,15:00:00,16:00:00,2025-26
2020033297,BME139,A,ARCHI103,Monday,15:00:00,16:00:00,2025-26
2020033297,BME139,A,ARCHI103,Tuesday,15:00:00,16:00:00,2025-26
2011034048,BME130,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2011036719,BME141,A,ARCHI103,Saturday,08:00:00,09:00:00,2025-26
2011036719,BME141,A,ARCHI104,Sunday,08:00:00,09:00:00,2025-26
2011036719,BME141,A,ARCHI105,Monday,08:00:00,09:00:00,2025-26
2011036719,BME142,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2010037512,BME143,A,ECE101,Wednesday,08:00:00,09:00:00,2025-26
2010037512,BME143,A,ECE101,Saturday,09:00:00,10:00:00,2025-26
2010037512,BME143,A,ECE101,Sunday,09:00:00,10:00:00,2025-26
2021036763,BME144,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2025034390,BME145,A,ECE101,Tuesday,09:00:00,10:00:00,2025-26
2025034390,BME145,A,ECE101,Wednesday,09:00:00,10:00:00,2025-26
2025034390,BME145,A,ECE101,Saturday,10:00:00,11:00:00,2025-26
2013034870,BME146,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2013034870,BME147,A,ECE101,Monday,10:00:00,11:00:00,2025-26
2013034870,BME147,A,ECE101,Tuesday,10:00:00,11:00:00,2025-26
2013034870,BME147,A,ECE101,Wednesday,10:00:00,11:00:00,2025-26
2025034390,BME148,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2010037512,BME149,A,ECE101,Sunday,11:00:00,12:00:00,2025-26
2010037512,BME149,A,ECE101,Monday,11:00:00,12:00:00,2025-26
2010037512,BME149,A,ECE101,Tuesday,11:00:00,12:00:00,2025-26
2014034693,BME140,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2025034390,BME151,A,ECE101,Saturday,12:00:00,13:00:00,2025-26
2025034390,BME151,A,ECE101,Sunday,12:00:00,13:00:00,2025-26
2025034390,BME151,A,ECE101,Monday,12:00:00,13:00:00,2025-26
2023033311,BME152,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2023033311,BME153,A,ECE101,Wednesday,12:00:00,13:00:00,2025-26
2023033311,BME153,A,ECE101,Saturday,13:00:00,14:00:00,2025-26
2023033311,BME153,A,ECE101,Sunday,13:00:00,14:00:00,2025-26
2020033297,BME154,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2021037527,BME155,A,ECE101,Tuesday,13:00:00,14:00:00,2025-26
2021037527,BME155,A,ECE101,Wednesday,13:00:00,14:00:00,2025-26
2021037527,BME155,A,ECE101,Saturday,14:00:00,15:00:00,2025-26
2021031314,BME156,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2011036719,BME157,A,ECE101,Monday,14:00:00,15:00:00,2025-26
2011036719,BME157,A,ECE101,Tuesday,14:00:00,15:00:00,2025-26
2011036719,BME157,A,ECE101,Wednesday,14:00:00,15:00:00,2025-26
2025034390,BME158,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2007037015,BME159,A,ECE101,Sunday,15:00:00,16:00:00,2025-26
2007037015,BME159,A,ECE101,Monday,15:00:00,16:00:00,2025-26
2007037015,BME159,A,ECE101,Tuesday,15:00:00,16:00:00,2025-26
2007032155,BME150,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2011036719,BME161,A,ECE101,Saturday,08:00:00,09:00:00,2025-26
2011036719,BME161,A,ECE102,Sunday,08:00:00,09:00:00,2025-26
2011036719,BME161,A,ECE103,Monday,08:00:00,09:00:00,2025-26
2011036719,BME162,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2025034390,BME163,A,ECE104,Wednesday,08:00:00,09:00:00,2025-26
2025034390,BME163,A,ECE104,Saturday,09:00:00,10:00:00,2025-26
2025034390,BME163,A,ECE104,Sunday,09:00:00,10:00:00,2025-26
2020033297,BME164,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2021044127,NCE101,A,ECE104,Tuesday,09:00:00,10:00:00,2025-26
2021044127,NCE101,A,ECE104,Wednesday,09:00:00,10:00:00,2025-26
2021044127,NCE101,A,ECE104,Saturday,10:00:00,11:00:00,2025-26
2022046609,NCE102,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2021044127,NCE103,A,ECE104,Monday,10:00:00,11:00:00,2025-26
2021044127,NCE103,A,ECE104,Tuesday,10:00:00,11:00:00,2025-26
2021044127,NCE103,A,ECE104,Wednesday,10:00:00,11:00:00,2025-26
2007045295,NCE104,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2004047953,NCE105,A,ECE104,Sunday,11:00:00,12:00:00,2025-26
2004047953,NCE105,A,ECE104,Monday,11:00:00,12:00:00,2025-26
2004047953,NCE105,A,ECE104,Tuesday,11:00:00,12:00:00,2025-26
2002047488,NCE106,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2012045171,NCE107,A,ECE104,Saturday,12:00:00,13:00:00,2025-26
2012045171,NCE107,A,ECE104,Sunday,12:00:00,13:00:00,2025-26
2012045171,NCE107,A,ECE104,Monday,12:00:00,13:00:00,2025-26
2019043018,NCE108,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2019043018,NCE109,A,ECE104,Wednesday,12:00:00,13:00:00,2025-26
2019043018,NCE109,A,ECE104,Saturday,13:00:00,14:00:00,2025-26
2019043018,NCE109,A,ECE104,Sunday,13:00:00,14:00:00,2025-26
2016041148,NCE100,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2021043796,NCE111,A,ECE104,Tuesday,13:00:00,14:00:00,2025-26
2021043796,NCE111,A,ECE104,Wednesday,13:00:00,14:00:00,2025-26
2021043796,NCE111,A,ECE104,Saturday,14:00:00,15:00:00,2025-26
2005047409,NCE112,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2022046609,NCE113,A,ECE104,Monday,14:00:00,15:00:00,2025-26
2022046609,NCE113,A,ECE104,Tuesday,14:00:00,15:00:00,2025-26
2022046609,NCE113,A,ECE104,Wednesday,14:00:00,15:00:00,2025-26
2016041148,NCE114,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2016041148,NCE115,A,ECE104,Sunday,15:00:00,16:00:00,2025-26
2016041148,NCE115,A,ECE104,Monday,15:00:00,16:00:00,2025-26
2016041148,NCE115,A,ECE104,Tuesday,15:00:00,16:00:00,2025-26
2004042463,NCE116,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2008049530,NCE117,A,ECE104,Saturday,08:00:00,09:00:00,2025-26
2008049530,NCE117,A,ECE105,Sunday,08:00:00,09:00:00,2025-26
2008049530,NCE117,A,ME101,Monday,08:00:00,09:00:00,2025-26
2012045384,NCE118,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2008049530,NCE119,A,ME102,Wednesday,08:00:00,09:00:00,2025-26
2008049530,NCE119,A,ME102,Saturday,09:00:00,10:00:00,2025-26
2008049530,NCE119,A,ME102,Sunday,09:00:00,10:00:00,2025-26
2005045826,NCE110,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2021044127,NCE121,A,ME102,Tuesday,09:00:00,10:00:00,2025-26
2021044127,NCE121,A,ME102,Wednesday,09:00:00,10:00:00,2025-26
2021044127,NCE121,A,ME102,Saturday,10:00:00,11:00:00,2025-26
2001047318,NCE122,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2005045826,NCE123,A,ME102,Monday,10:00:00,11:00:00,2025-26
2005045826,NCE123,A,ME102,Tuesday,10:00:00,11:00:00,2025-26
2005045826,NCE123,A,ME102,Wednesday,10:00:00,11:00:00,2025-26
2007045295,NCE124,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2001042498,NCE125,A,ME102,Sunday,11:00:00,12:00:00,2025-26
2001042498,NCE125,A,ME102,Monday,11:00:00,12:00:00,2025-26
2001042498,NCE125,A,ME102,Tuesday,11:00:00,12:00:00,2025-26
2021043796,NCE126,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2004042463,NCE127,A,ME102,Saturday,12:00:00,13:00:00,2025-26
2004042463,NCE127,A,ME102,Sunday,12:00:00,13:00:00,2025-26
2004042463,NCE127,A,ME102,Monday,12:00:00,13:00:00,2025-26
2019043018,NCE128,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2016041148,NCE129,A,ME102,Wednesday,12:00:00,13:00:00,2025-26
2016041148,NCE129,A,ME102,Saturday,13:00:00,14:00:00,2025-26
2016041148,NCE129,A,ME102,Sunday,13:00:00,14:00:00,2025-26
2005045826,NCE120,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2004047953,NCE131,A,ME102,Tuesday,13:00:00,14:00:00,2025-26
2004047953,NCE131,A,ME102,Wednesday,13:00:00,14:00:00,2025-26
2004047953,NCE131,A,ME102,Saturday,14:00:00,15:00:00,2025-26
2004042463,NCE132,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2012045384,NCE133,A,ME102,Monday,14:00:00,15:00:00,2025-26
2012045384,NCE133,A,ME102,Tuesday,14:00:00,15:00:00,2025-26
2012045384,NCE133,A,ME102,Wednesday,14:00:00,15:00:00,2025-26
2004047953,NCE134,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2008049530,NCE135,A,ME102,Sunday,15:00:00,16:00:00,2025-26
2008049530,NCE135,A,ME102,Monday,15:00:00,16:00:00,2025-26
2008049530,NCE135,A,ME102,Tuesday,15:00:00,16:00:00,2025-26
2004047953,NCE136,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2007045295,NCE137,A,ME102,Saturday,08:00:00,09:00:00,2025-26
2007045295,NCE137,A,ME103,Sunday,08:00:00,09:00:00,2025-26
2007045295,NCE137,A,ME104,Monday,08:00:00,09:00:00,2025-26
2005045826,NCE138,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2007045295,NCE139,A,ME105,Wednesday,08:00:00,09:00:00,2025-26
2007045295,NCE139,A,ME105,Saturday,09:00:00,10:00:00,2025-26
2007045295,NCE139,A,ME105,Sunday,09:00:00,10:00:00,2025-26
2004042463,NCE130,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2001047318,NCE141,A,ME105,Tuesday,09:00:00,10:00:00,2025-26
2001047318,NCE141,A,ME105,Wednesday,09:00:00,10:00:00,2025-26
2001047318,NCE141,A,ME105,Saturday,10:00:00,11:00:00,2025-26
2005047123,NCE142,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2021044127,NCE143,A,ME105,Monday,10:00:00,11:00:00,2025-26
2021044127,NCE143,A,ME105,Tuesday,10:00:00,11:00:00,2025-26
2021044127,NCE143,A,ME105,Wednesday,10:00:00,11:00:00,2025-26
2019043018,NCE144,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2002047488,NCE145,A,ME105,Sunday,11:00:00,12:00:00,2025-26
2002047488,NCE145,A,ME105,Monday,11:00:00,12:00:00,2025-26
2002047488,NCE145,A,ME105,Tuesday,11:00:00,12:00:00,2025-26
2019044578,NCE146,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2019044578,NCE147,A,ME105,Saturday,12:00:00,13:00:00,2025-26
2019044578,NCE147,A,ME105,Sunday,12:00:00,13:00:00,2025-26
2019044578,NCE147,A,ME105,Monday,12:00:00,13:00:00,2025-26
2021043796,NCE148,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2016041148,NCE149,A,ME105,Wednesday,12:00:00,13:00:00,2025-26
2016041148,NCE149,A,ME105,Saturday,13:00:00,14:00:00,2025-26
2016041148,NCE149,A,ME105,Sunday,13:00:00,14:00:00,2025-26
2016041148,NCE140,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2004047953,NCE151,A,ME105,Tuesday,13:00:00,14:00:00,2025-26
2004047953,NCE151,A,ME105,Wednesday,13:00:00,14:00:00,2025-26
2004047953,NCE151,A,ME105,Saturday,14:00:00,15:00:00,2025-26
2005047409,NCE152,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2019044578,NCE153,A,ME105,Monday,14:00:00,15:00:00,2025-26
2019044578,NCE153,A,ME105,Tuesday,14:00:00,15:00:00,2025-26
2019044578,NCE153,A,ME105,Wednesday,14:00:00,15:00:00,2025-26
2004045308,NCE154,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2021044127,NCE155,A,ME105,Sunday,15:00:00,16:00:00,2025-26
2021044127,NCE155,A,ME105,Monday,15:00:00,16:00:00,2025-26
2021044127,NCE155,A,ME105,Tuesday,15:00:00,16:00:00,2025-26
2004042463,NCE156,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2004042463,NCE157,A,ME105,Saturday,08:00:00,09:00:00,2025-26
2004042463,NCE157,A,OAB101,Sunday,08:00:00,09:00:00,2025-26
2004042463,NCE157,A,OAB102,Monday,08:00:00,09:00:00,2025-26
2016041148,NCE158,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2005047409,NCE159,A,OAB103,Wednesday,08:00:00,09:00:00,2025-26
2005047409,NCE159,A,OAB103,Saturday,09:00:00,10:00:00,2025-26
2005047409,NCE159,A,OAB103,Sunday,09:00:00,10:00:00,2025-26
2019043018,NCE150,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2012045171,NCE161,A,OAB103,Tuesday,09:00:00,10:00:00,2025-26
2012045171,NCE161,A,OAB103,Wednesday,09:00:00,10:00:00,2025-26
2012045171,NCE161,A,OAB103,Saturday,10:00:00,11:00:00,2025-26
2005047409,NCE162,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2004042463,NCE163,A,OAB103,Monday,10:00:00,11:00:00,2025-26
2004042463,NCE163,A,OAB103,Tuesday,10:00:00,11:00:00,2025-26
2004042463,NCE163,A,OAB103,Wednesday,10:00:00,11:00:00,2025-26
2007045295,NCE164,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2017073373,CHE101,A,OAB103,Sunday,11:00:00,12:00:00,2025-26
2017073373,CHE101,A,OAB103,Monday,11:00:00,12:00:00,2025-26
2017073373,CHE101,A,OAB103,Tuesday,11:00:00,12:00:00,2025-26
2024076599,CHE102,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2015075999,CHE103,A,OAB103,Saturday,12:00:00,13:00:00,2025-26
2015075999,CHE103,A,OAB103,Sunday,12:00:00,13:00:00,2025-26
2015075999,CHE103,A,OAB103,Monday,12:00:00,13:00:00,2025-26
2006075161,CHE104,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2000075883,CHE105,A,OAB103,Wednesday,12:00:00,13:00:00,2025-26
2000075883,CHE105,A,OAB103,Saturday,13:00:00,14:00:00,2025-26
2000075883,CHE105,A,OAB103,Sunday,13:00:00,14:00:00,2025-26
2009076054,CHE106,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2000076114,CHE107,A,OAB103,Tuesday,13:00:00,14:00:00,2025-26
2000076114,CHE107,A,OAB103,Wednesday,13:00:00,14:00:00,2025-26
2000076114,CHE107,A,OAB103,Saturday,14:00:00,15:00:00,2025-26
2000075883,CHE108,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2014077588,CHE109,A,OAB103,Monday,14:00:00,15:00:00,2025-26
2014077588,CHE109,A,OAB103,Tuesday,14:00:00,15:00:00,2025-26
2014077588,CHE109,A,OAB103,Wednesday,14:00:00,15:00:00,2025-26
2019073404,CHE100,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2000075883,CHE111,A,OAB103,Sunday,15:00:00,16:00:00,2025-26
2000075883,CHE111,A,OAB103,Monday,15:00:00,16:00:00,2025-26
2000075883,CHE111,A,OAB103,Tuesday,15:00:00,16:00:00,2025-26
2012073926,CHE112,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2023071728,CHE113,A,OAB103,Saturday,08:00:00,09:00:00,2025-26
2023071728,CHE113,A,OAB104,Sunday,08:00:00,09:00:00,2025-26
2023071728,CHE113,A,OAB105,Monday,08:00:00,09:00:00,2025-26
2008076004,CHE114,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2019073404,CHE115,A,CE101,Wednesday,08:00:00,09:00:00,2025-26
2019073404,CHE115,A,CE101,Saturday,09:00:00,10:00:00,2025-26
2019073404,CHE115,A,CE101,Sunday,09:00:00,10:00:00,2025-26
2005077428,CHE116,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2012073926,CHE117,A,CE101,Tuesday,09:00:00,10:00:00,2025-26
2012073926,CHE117,A,CE101,Wednesday,09:00:00,10:00:00,2025-26
2012073926,CHE117,A,CE101,Saturday,10:00:00,11:00:00,2025-26
2010071672,CHE118,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2012076512,CHE119,A,CE101,Monday,10:00:00,11:00:00,2025-26
2012076512,CHE119,A,CE101,Tuesday,10:00:00,11:00:00,2025-26
2012076512,CHE119,A,CE101,Wednesday,10:00:00,11:00:00,2025-26
2015075999,CHE110,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2014077588,CHE121,A,CE101,Sunday,11:00:00,12:00:00,2025-26
2014077588,CHE121,A,CE101,Monday,11:00:00,12:00:00,2025-26
2014077588,CHE121,A,CE101,Tuesday,11:00:00,12:00:00,2025-26
2011072832,CHE122,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2017073373,CHE123,A,CE101,Saturday,12:00:00,13:00:00,2025-26
2017073373,CHE123,A,CE101,Sunday,12:00:00,13:00:00,2025-26
2017073373,CHE123,A,CE101,Monday,12:00:00,13:00:00,2025-26
2000071743,CHE124,A,CIVIL-LAB1,Tuesday,12:00:00,13:00:00,2025-26
2013071035,CHE125,A,CE101,Wednesday,12:00:00,13:00:00,2025-26
2013071035,CHE125,A,CE101,Saturday,13:00:00,14:00:00,2025-26
2013071035,CHE125,A,CE101,Sunday,13:00:00,14:00:00,2025-26
2017073373,CHE126,A,CHEM-LAB,Monday,13:00:00,14:00:00,2025-26
2000075883,CHE127,A,CE101,Tuesday,13:00:00,14:00:00,2025-26
2000075883,CHE127,A,CE101,Wednesday,13:00:00,14:00:00,2025-26
2000075883,CHE127,A,CE101,Saturday,14:00:00,15:00:00,2025-26
2013079032,CHE128,A,ARCHI-LAB,Sunday,14:00:00,15:00:00,2025-26
2014077588,CHE129,A,CE101,Monday,14:00:00,15:00:00,2025-26
2014077588,CHE129,A,CE101,Tuesday,14:00:00,15:00:00,2025-26
2014077588,CHE129,A,CE101,Wednesday,14:00:00,15:00:00,2025-26
2013071035,CHE120,A,DSA2-LAB,Saturday,15:00:00,16:00:00,2025-26
2008076004,CHE131,A,CE101,Sunday,15:00:00,16:00:00,2025-26
2008076004,CHE131,A,CE101,Monday,15:00:00,16:00:00,2025-26
2008076004,CHE131,A,CE101,Tuesday,15:00:00,16:00:00,2025-26
2009076054,CHE132,A,MATH-LAB,Wednesday,15:00:00,16:00:00,2025-26
2015075999,CHE133,A,CE101,Saturday,08:00:00,09:00:00,2025-26
2015075999,CHE133,A,CE102,Sunday,08:00:00,09:00:00,2025-26
2015075999,CHE133,A,CE103,Monday,08:00:00,09:00:00,2025-26
2008076004,CHE134,A,ECE-LAB1,Tuesday,08:00:00,09:00:00,2025-26
2000075883,CHE135,A,CE104,Wednesday,08:00:00,09:00:00,2025-26
2000075883,CHE135,A,CE104,Saturday,09:00:00,10:00:00,2025-26
2000075883,CHE135,A,CE104,Sunday,09:00:00,10:00:00,2025-26
2014077588,CHE136,A,ECE-LAB2,Monday,09:00:00,10:00:00,2025-26
2012076512,CHE137,A,CE104,Tuesday,09:00:00,10:00:00,2025-26
2012076512,CHE137,A,CE104,Wednesday,09:00:00,10:00:00,2025-26
2012076512,CHE137,A,CE104,Saturday,10:00:00,11:00:00,2025-26
2000071743,CHE138,A,DSA-LAB,Sunday,10:00:00,11:00:00,2025-26
2009076054,CHE139,A,CE104,Monday,10:00:00,11:00:00,2025-26
2009076054,CHE139,A,CE104,Tuesday,10:00:00,11:00:00,2025-26
2009076054,CHE139,A,CE104,Wednesday,10:00:00,11:00:00,2025-26
2000076114,CHE130,A,EM-LAB,Saturday,11:00:00,12:00:00,2025-26
2023071728,CHE141,A,CE104,Sunday,11:00:00,12:00:00,2025-26
2023071728,CHE141,A,CE104,Monday,11:00:00,12:00:00,2025-26
2023071728,CHE141,A,CE104,Tuesday,11:00:00,12:00:00,2025-26
2009076054,CHE142,A,MECH-LAB1,Wednesday,11:00:00,12:00:00,2025-26
2000075883,CHE143,A,CE104,Saturday,12:00:00,13:00:00,2025-26
2000075883,CHE143,A,CE104,Sunday,12:00:00,13:00:00,2025-26
2000075883,CHE143,A,CE104,Monday,12:00:00,13:00:00,2025-26
